Course,University,District,Z_Score
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KILINOCHCHI,0.463
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MANNAR,0.666
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MULLAITIVU,0.335
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",VAVUNIYA,0.7177
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",TRINCOMALEE,0.6996
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BATTICALOA,0.7693
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",AMPARA,0.7045
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",PUTTALAM,0.5115
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KURUNEGALA,0.7136
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",ANURADHAPURA,0.5797
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",POLONNARUWA,0.4881
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BADULLA,0.6993
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MONARAGALA,0.7036
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KEGALLE,0.7163
INDIGENOUS MEDICINAL RESOURCES,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",RATNAPURA,0.6826
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",COLOMBO,1.0387
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GAMPAHA,0.9351
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KALUTARA,1.068
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATALE,1.1206
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KANDY,1.0034
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",NUWARA ELIYA,0.8957
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GALLE,1.093
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATARA,1.1216
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",HAMBANTOTA,1.1062
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",JAFFNA,0.9984
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KILINOCHCHI,0.4786
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MANNAR,0.5208
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MULLAITIVU,0.7043
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",VAVUNIYA,0.4083
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",TRINCOMALEE,0.7792
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BATTICALOA,0.8097
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",AMPARA,1.0144
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",PUTTALAM,0.9074
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KURUNEGALA,1.0391
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",ANURADHAPURA,1.0712
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",POLONNARUWA,1.0286
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BADULLA,1.0134
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MONARAGALA,1.0332
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KEGALLE,1.0886
HEALTH INFORMATION AND COMMUNICATION,"TECHNOLOGY
The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",RATNAPURA,1.0929
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",COLOMBO,1.2162
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GAMPAHA,1.2162
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KALUTARA,1.2234
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATALE,1.1801
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KANDY,1.1618
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",NUWARA ELIYA,1.0042
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GALLE,1.2593
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATARA,1.276
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",HAMBANTOTA,1.2617
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",JAFFNA,0.9274
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KILINOCHCHI,0.6748
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MANNAR,0.766
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MULLAITIVU,0.9707
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",VAVUNIYA,0.8475
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",TRINCOMALEE,0.9367
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BATTICALOA,0.9464
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",AMPARA,0.8411
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",PUTTALAM,1.025
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KURUNEGALA,1.2121
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",ANURADHAPURA,1.0772
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",POLONNARUWA,0.9458
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BADULLA,1.0707
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MONARAGALA,1.2281
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KEGALLE,1.2137
HEALTH TOURISM AND HOSPITALITY MANAGEMENT,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",RATNAPURA,1.209
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",COLOMBO,1.0727
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GAMPAHA,1.0463
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KALUTARA,1.0897
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATALE,1.1565
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KANDY,1.0129
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",NUWARA ELIYA,1.0643
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GALLE,1.1872
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATARA,1.2166
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",HAMBANTOTA,1.1054
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",JAFFNA,1.1842
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KILINOCHCHI,0.6646
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MANNAR,0.8305
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MULLAITIVU,1.0781
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",VAVUNIYA,0.8526
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",TRINCOMALEE,1.2044
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BATTICALOA,1.0666
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",AMPARA,1.215
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",PUTTALAM,1.0002
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KURUNEGALA,1.0501
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",ANURADHAPURA,1.0508
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",POLONNARUWA,0.8187
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BADULLA,1.0584
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MONARAGALA,0.9755
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KEGALLE,1.1251
BIOMEDICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",RATNAPURA,1.1239
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",COLOMBO,0.9466
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GAMPAHA,0.9178
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KALUTARA,1.0245
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATALE,1.0744
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KANDY,1.0075
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",NUWARA ELIYA,0.9056
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GALLE,1.0697
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATARA,1.0414
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",HAMBANTOTA,1.0718
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",JAFFNA,0.883
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KILINOCHCHI,0.3824
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MANNAR,0.5593
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MULLAITIVU,0.176
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",VAVUNIYA,0.4647
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",TRINCOMALEE,1.0052
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BATTICALOA,0.9603
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",AMPARA,0.9679
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",PUTTALAM,0.8768
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KURUNEGALA,1.0262
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",ANURADHAPURA,1.0272
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",POLONNARUWA,0.7949
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BADULLA,1.0213
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MONARAGALA,0.9306
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KEGALLE,1.0581
INDIGENOUS PHARMACEUTICAL TECHNOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",RATNAPURA,1.0504
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",COLOMBO,1.2785
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GAMPAHA,1.2975
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KALUTARA,1.2915
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATALE,1.3558
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KANDY,1.3068
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",NUWARA ELIYA,1.2986
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GALLE,1.3226
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATARA,1.3215
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",HAMBANTOTA,1.3324
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",JAFFNA,1.3614
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KILINOCHCHI,1.1628
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MANNAR,1.1913
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MULLAITIVU,1.2043
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",VAVUNIYA,1.2843
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",TRINCOMALEE,1.2515
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BATTICALOA,1.2647
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",AMPARA,1.2953
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",PUTTALAM,1.2583
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KURUNEGALA,1.2971
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",ANURADHAPURA,1.2986
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",POLONNARUWA,1.3022
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BADULLA,1.2856
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MONARAGALA,1.3388
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KEGALLE,1.3629
YOGA AND PARAPSYCHOLOGY,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",RATNAPURA,1.2912
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",COLOMBO,1.299
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GAMPAHA,1.2883
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KALUTARA,1.3136
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATALE,1.3438
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KANDY,1.3095
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",NUWARA ELIYA,1.3702
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",GALLE,1.3197
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MATARA,1.3066
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",HAMBANTOTA,1.3654
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",JAFFNA,1.1541
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KILINOCHCHI,1.1533
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MANNAR,1.2976
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MULLAITIVU,1.2137
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",VAVUNIYA,1.3591
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",TRINCOMALEE,1.3406
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BATTICALOA,1.3191
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",AMPARA,1.3065
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",PUTTALAM,1.3213
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KURUNEGALA,1.3224
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",ANURADHAPURA,1.2978
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",POLONNARUWA,1.2936
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",BADULLA,1.3231
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",MONARAGALA,1.3601
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",KEGALLE,1.383
SOCIAL STUDIES IN INDIGENOUS KNOWLEDGE,"The Gampaha Wickramarachchi University of Indigenous 
Medicine, Sri Lanka",RATNAPURA,1.2923
HEALTH PROMOTION,Rajarata University of Sri Lanka,COLOMBO,0.6659
HEALTH PROMOTION,Rajarata University of Sri Lanka,GAMPAHA,0.5843
HEALTH PROMOTION,Rajarata University of Sri Lanka,KALUTARA,0.7788
HEALTH PROMOTION,Rajarata University of Sri Lanka,MATALE,0.6942
HEALTH PROMOTION,Rajarata University of Sri Lanka,KANDY,0.7658
HEALTH PROMOTION,Rajarata University of Sri Lanka,NUWARA ELIYA,0.7001
HEALTH PROMOTION,Rajarata University of Sri Lanka,GALLE,0.8239
HEALTH PROMOTION,Rajarata University of Sri Lanka,MATARA,0.8146
HEALTH PROMOTION,Rajarata University of Sri Lanka,HAMBANTOTA,0.8416
HEALTH PROMOTION,Rajarata University of Sri Lanka,JAFFNA,0.7017
HEALTH PROMOTION,Rajarata University of Sri Lanka,KILINOCHCHI,0.583
HEALTH PROMOTION,Rajarata University of Sri Lanka,MANNAR,0.4528
HEALTH PROMOTION,Rajarata University of Sri Lanka,MULLAITIVU,0.3254
HEALTH PROMOTION,Rajarata University of Sri Lanka,VAVUNIYA,0.6635
HEALTH PROMOTION,Rajarata University of Sri Lanka,TRINCOMALEE,0.8628
HEALTH PROMOTION,Rajarata University of Sri Lanka,BATTICALOA,0.7823
HEALTH PROMOTION,Rajarata University of Sri Lanka,AMPARA,0.7841
HEALTH PROMOTION,Rajarata University of Sri Lanka,PUTTALAM,0.5992
HEALTH PROMOTION,Rajarata University of Sri Lanka,KURUNEGALA,0.8286
HEALTH PROMOTION,Rajarata University of Sri Lanka,ANURADHAPURA,0.6627
HEALTH PROMOTION,Rajarata University of Sri Lanka,POLONNARUWA,0.824
HEALTH PROMOTION,Rajarata University of Sri Lanka,BADULLA,0.7859
HEALTH PROMOTION,Rajarata University of Sri Lanka,MONARAGALA,0.7866
HEALTH PROMOTION,Rajarata University of Sri Lanka,KEGALLE,0.86
HEALTH PROMOTION,Rajarata University of Sri Lanka,RATNAPURA,0.7509
NURSING,University of Colombo,COLOMBO,1.2341
NURSING,University of Colombo,GAMPAHA,1.2322
NURSING,University of Colombo,KALUTARA,1.2524
NURSING,University of Colombo,MATALE,1.3117
NURSING,University of Colombo,KANDY,1.2471
NURSING,University of Colombo,NUWARA ELIYA,1.2337
NURSING,University of Colombo,GALLE,1.233
NURSING,University of Colombo,MATARA,1.2294
NURSING,University of Colombo,HAMBANTOTA,1.228
NURSING,University of Colombo,JAFFNA,1.2844
NURSING,University of Colombo,KILINOCHCHI,1.331
NURSING,University of Colombo,MANNAR,1.3265
NURSING,University of Colombo,MULLAITIVU,1.4158
NURSING,University of Colombo,VAVUNIYA,1.2359
NURSING,University of Colombo,TRINCOMALEE,1.252
NURSING,University of Colombo,BATTICALOA,1.242
NURSING,University of Colombo,AMPARA,1.293
NURSING,University of Colombo,PUTTALAM,1.2634
NURSING,University of Colombo,KURUNEGALA,1.2525
